taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
8458666	Ectypodus arctos Beard & Dawson, 2014	8458666	Ectypodus arctos Beard & Dawson, 2014	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Ptilodontidae	4831421	Ectypodus	4831425	Ectypodus arctos	8458666	
8999067	Rangifer tarandus arcticus (Richardson, 1829)	5220116	Rangifer tarandus groenlandicus (Borowski, 1780)	10	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Cervidae	5298	Rangifer	2440913	Rangifer tarandus	5220114	
10384444	BOLD:AAF3138	10384444	BOLD:AAF3138	2	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Erethizontidae	5498	Erethizon	2437593	Erethizon dorsatus	6066824	
4831688	Procerberus Sloan & Van Valen, 1965	4831688	Procerberus Sloan & Van Valen, 1965	3	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Cimolestidae	4831679	Procerberus	4831688			
4974334	Bisonalveus browni Gazin, 1956	4974334	Bisonalveus browni Gazin, 1956	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Pantolestidae	3239947	Bisonalveus	4831672	Bisonalveus browni	4974334	
2438391	Dicrostonyx groenlandicus (Traill, 1823)	2438391	Dicrostonyx groenlandicus (Traill, 1823)	3543	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Dicrostonyx	2438382	Dicrostonyx groenlandicus	2438391	LC
4830395	Menodus Pomel, 1849	4830395	Menodus Pomel, 1849	7	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Perissodactyla	795	Brontotheriidae	3239449	Menodus	4830395			
4835656	Leptoreodon Wortman, 1898	4835656	Leptoreodon Wortman, 1898	2	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Protoceratidae	3240275	Leptoreodon	4835656			
4973813	Pseudotomus timmys Storer, 1988	4973813	Pseudotomus timmys Storer, 1988	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Ischyromyidae	3240708	Pseudotomus	3240709	Pseudotomus timmys	4973813	
4974861	Thylacaelurus montanus Russell, 1954	4974861	Thylacaelurus montanus Russell, 1954	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Plagiomenidae	4827359	Thylacaelurus	4825495	Thylacaelurus montanus	4974861	
6164594	Puma concolor vancouverensis (Nelson & Goldman, 1932)	6164590	Puma concolor couguar (Kerr, 1792)	36	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Felidae	9703	Puma	2435098	Puma concolor	2435099	
8554571	Presbytherium taurus Scott, 2010	8554571	Presbytherium taurus Scott, 2010	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Cyriacotheriidae	4831627	Presbytherium	8644766	Presbytherium taurus	8554571	
8745676	Castor canadensis caecator Bangs, 1913	2439838	Castor canadensis Kuhl, 1820	14	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Castoridae	5493	Castor	3240758	Castor canadensis	2439838	
10390667	BOLD:ABY9923	10390667	BOLD:ABY9923	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Lagomorpha	785	Leporidae	9379	Sylvilagus	2436839	Sylvilagus floridanus	2436886	
2436037	Sorex maritimensis Smith, 1939	2436037	Sorex maritimensis Smith, 1939	19	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Soricomorpha	803	Soricidae	5534	Sorex	2435935	Sorex maritimensis	2436037	LC
2439270	Rattus rattus (Linnaeus, 1758)	2439270	Rattus rattus (Linnaeus, 1758)	174	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Muridae	5510	Rattus	2439223	Rattus rattus	2439270	LC
2440605	Globicephala macrorhynchus Gray, 1846	2440605	Globicephala macrorhynchus Gray, 1846	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Cetacea	733	Delphinidae	5314	Globicephala	2440595	Globicephala macrorhynchus	2440605	LC
4833348	Hoplophoneus Cope, 1874	4833348	Hoplophoneus Cope, 1874	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Nimravidae	3240011	Hoplophoneus	4833348			
4972231	Tachylagus gawneae Storer, 1992	4972231	Tachylagus gawneae Storer, 1992	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Lagomorpha	785	Leporidae	9379	Tachylagus	4825754	Tachylagus gawneae	4972231	
4972264	Hypolagus vetus (Kellogg, 1910)	9447410	Lepus vetus (Kellogg, 1910)	68	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Lagomorpha	785	Leporidae	9379	Hypolagus	4825780	Lepus vetus	9447410	
5219858	Ondatra zibethicus (Linnaeus, 1766)	5219858	Ondatra zibethicus (Linnaeus, 1766)	3709	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Ondatra	5219857	Ondatra zibethicus	5219858	LC
7194023	Balaenoptera acutorostrata acutorostrata	7194023	Balaenoptera acutorostrata acutorostrata	20	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Cetacea	733	Balaenopteridae	5313	Balaenoptera	2440708	Balaenoptera acutorostrata	2440728	
7194068	Microtus pennsylvanicus pennsylvanicus	2438655	Microtus pennsylvanicus (Ord, 1815)	743	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Microtus	2438591	Microtus pennsylvanicus	2438655	
8102496	Callospermophilus saturatus (Rhoads, 1895)	8102496	Callospermophilus saturatus (Rhoads, 1895)	76	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Callospermophilus	4827935	Callospermophilus saturatus	8102496	LC
8631083	Pekania pennanti (Erxleben, 1777)	8631083	Pekania pennanti (Erxleben, 1777)	297	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Pekania	4833759	Pekania pennanti	8631083	
2432413	Myotis evotis (H.Allen, 1864)	2432413	Myotis evotis (H.Allen, 1864)	69	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368	Myotis	2432384	Myotis evotis	2432413	LC
4827425	Phenacolemur Matthew, 1915	4827425	Phenacolemur Matthew, 1915	17	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Paromomyidae	4827420	Phenacolemur	4827425			
4969216	Equus scotti Gidley, 1900	4969216	Equus scotti Gidley, 1900	304	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Perissodactyla	795	Equidae	5479	Equus	8652950	Equus scotti	4969216	
4972206	Gypsonictops lewisi Sahni, 1972	4972206	Gypsonictops lewisi Sahni, 1972	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Pilosa	1494	Gypsonictopidae	4834544	Gypsonictops	4834552	Gypsonictops lewisi	4972206	
4972250	Megalagus primitivus (Schlaikjer, 1935)	9465603	Hypolagus primitivus (Schlaikjer, 1935)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Lagomorpha	785	Leporidae	9379	Megalagus	4825729	Hypolagus primitivus	9465603	
5218935	Mustela frenata longicauda Bonaparte, 1838	5218935	Mustela frenata longicauda Bonaparte, 1838	73	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Mustela	2433922	Mustela frenata	5218919	
5219857	Ondatra Link, 1795	5219857	Ondatra Link, 1795	212	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Ondatra	5219857			
7194121	Neurotrichus gibbsii gibbsii	7194121	Neurotrichus gibbsii gibbsii	206	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Soricomorpha	803	Talpidae	9469	Neurotrichus	2436207	Neurotrichus gibbsii	2436208	
8198599	Arcticanodon dawsonae Rose et al., 2004	8198599	Arcticanodon dawsonae Rose et al., 2004	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359					Arcticanodon	4835918	Arcticanodon dawsonae	8198599	
5307	Mustelidae	5307	Mustelidae	14	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307					
2437269	Eutamias Trouessart, 1880	2437422	Tamias Illiger, 1811	1	GENUS	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Tamias	2437422			
4263710	Marmota monax rufescens A.H.Howell, 1914	4263710	Marmota monax rufescens A.H.Howell, 1914	62	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Marmota	2437364	Marmota monax	2437368	
4941721	Puijila darwini Rybczynski et al., 2009	4941721	Puijila darwini Rybczynski et al., 2009	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Puijila	4941720	Puijila darwini	4941721	
6164820	Sylvilagus palustris paludicola (Miller & Bangs, 1894)	6164820	Sylvilagus palustris paludicola (Miller & Bangs, 1894)	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Lagomorpha	785	Leporidae	9379	Sylvilagus	2436839	Sylvilagus palustris	2436840	
8629259	Argorheomys septentrionalis Korth & Emry, 2013	8629259	Argorheomys septentrionalis Korth & Emry, 2013	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Pipestoneomyidae	8492133	Argorheomys	8569258	Argorheomys septentrionalis	8629259	
8741919	Alces alces andersoni Peterson, 1950	7261377	Alces americanus americanus	57	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Cervidae	5298	Alces	7816758	Alces americanus	4262283	
2436089	Sorex ugyunak Anderson & Rand, 1945	2436089	Sorex ugyunak Anderson & Rand, 1945	101	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Soricomorpha	803	Soricidae	5534	Sorex	2435935	Sorex ugyunak	2436089	LC
2438384	Dicrostonyx torquatus (Pallas, 1778)	2438384	Dicrostonyx torquatus (Pallas, 1778)	492	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Dicrostonyx	2438382	Dicrostonyx torquatus	2438384	LC
4266435	Myotis evotis pacificus Dalquest, 1943	4266435	Myotis evotis pacificus Dalquest, 1943	14	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368	Myotis	2432384	Myotis evotis	2432413	
4830933	Pseudotrimylus Gureev, 1971	4830933	Pseudotrimylus Gureev, 1971	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Soricomorpha	803	Soricidae	5534	Pseudotrimylus	4830933			
4968839	Mammuthus imperator (Leidy, 1858)	9556216	Elephas columbi (Falconer, 1857)	5	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Proboscidea	799	Mammutidae	3240496	Mammut	3240497	Elephas columbi	9556216	
4969351	Archaeohippus ultimus (Cope, 1886)	9632419	Anchitherium ultimum (Cope, 1886)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Perissodactyla	795	Equidae	5479	Archaeohippus	4830468	Anchitherium ultimum	9632419	
4969487	Penetrigonias sagittatus (Russell, 1982)	9629533	Subhyracodon sagittatus (Russell, 1982)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Perissodactyla	795	Rhinocerotidae	9415	Penetrigonias	4830590	Subhyracodon sagittatus	9629533	
4973559	Phenacomys deeringensis (Guthrie & Matthews, 1971)	8911471	Pliomys deeringensis (Guthrie & Matthews, 1971)	7	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Phenacomys	2438112	Pliomys deeringensis	8911471	
7261534	Tamias ruficaudus ruficaudus	7261534	Tamias ruficaudus ruficaudus	22	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Tamias	2437422	Tamias ruficaudus	2437426	
4267251	Ateles hybridus I.Geoffroy Saint-Hilaire, 1829	4267251	Ateles hybridus I.Geoffroy Saint-Hilaire, 1829	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Ateles	2436640	Ateles hybridus	4267251	CR
4974089	Tetraclaenodon puercensis (Cope, 1881)	7569370	Phenacodus puercensis Cope, 1881	3	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359			Phenacodontidae	3239507	Phenacodus	3239508	Phenacodus puercensis	7569370	
4974349	Pararyctes rutherfordi Scott et al., 2002	4974349	Pararyctes rutherfordi Scott et al., 2002	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Palaeoryctidae	3239957	Pararyctes	4831727	Pararyctes rutherfordi	4974349	
4975105	Aquiladelphis minor Fox, 1971	4975105	Aquiladelphis minor Fox, 1971	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Pediomyidae	4831507	Aquiladelphis	8159736	Aquiladelphis minor	4975105	
5218786	Procyon lotor (Linnaeus, 1758)	5218786	Procyon lotor (Linnaeus, 1758)	3765	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Procyonidae	5311	Procyon	2433592	Procyon lotor	5218786	LC
9119128	Eutypomys magnus (Wood, 1937)	9119128	Eutypomys magnus (Wood, 1937)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Castoridae	5493	Oligotheriomys	4829161	Eutypomys magnus	9119128	
9250663	Alces latifrons (Johnson, 1874)	9595783	Cervus latifrons (Johnson, 1874)	69	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Cervidae	5298	Cervalces	4835588	Cervus latifrons	9595783	
9472556	Zapus insignis (Miller, 1891)	2439461	Napaeozapus insignis (Miller, 1891)	6	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Dipodidae	9435	Napaeozapus	2439460	Napaeozapus insignis	2439461	
10580258	BOLD:AAC3477	10580258	BOLD:AAC3477	4	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Sciurus	2437489	Sciurus carolinensis	5219681	
2440956	Cervus duvaucelii G.Cuvier, 1823	7261380	Rucervus duvaucelii (G.Cuvier, 1823)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Cervidae	5298	Rucervus	3240434	Rucervus duvaucelii	7261380	VU
4573776	Sinclairomeryx Frick, 1937	4573776	Sinclairomeryx Frick, 1937	2	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Palaeomerycidae	3240354	Sinclairomeryx	4573776			
4971647	Litocherus notissimus (Simpson, 1936)	9514510	Litolestes notissimus (Simpson, 1936)	5	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Afrosoricida	828			Litocherus	4830866	Litolestes notissimus	9514510	
4972245	Palaeolagus burkei Wood, 1940	4972245	Palaeolagus burkei Wood, 1940	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Lagomorpha	785	Leporidae	9379	Palaeolagus	4825761	Palaeolagus burkei	4972245	
5219043	Mustela erminea semplei Sutton & Hamilton, 1932	5219043	Mustela erminea semplei Sutton & Hamilton, 1932	64	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Mustela	2433922	Mustela erminea	5219019	
8653036	Heterosoricidae	8653036	Heterosoricidae	1	FAMILY	DOUBTFUL	Animalia	1	Chordata	44	Mammalia	359	Afrosoricida	828	Heterosoricidae	8653036					
8999395	Pteropus gouldii Peters, 1867	5707050	Pteropus alecto gouldii Peters, 1867	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Pteropodidae	9367	Pteropus	2432854	Pteropus alecto	5218686	
2437231	Cynomys Rafinesque, 1817	2437231	Cynomys Rafinesque, 1817	6	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Cynomys	2437231			
2440308	Balaena Linnaeus, 1758	2440308	Balaena Linnaeus, 1758	2	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Cetacea	733	Balaenidae	9682	Balaena	2440308			
4830631	Aceratherium Kaup, 1832	4830631	Aceratherium Kaup, 1832	2	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Perissodactyla	795	Rhinocerotidae	9415	Aceratherium	4830631			
8748579	Megacerops primitivus (Lambe, 1908)	4830384	Duchesneodus Lucas & Schoch, 1982	3	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Perissodactyla	795	Brontotheriidae	3239449	Duchesneodus	4830384			
8781781	Ovis canadensis sierrae Grinnell, 1912	8781781	Ovis canadensis sierrae Grinnell, 1912	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Bovidae	9614	Ovis	9531221	Ovis canadensis	2441119	
2440483	Orcinus orca (Linnaeus, 1758)	2440483	Orcinus orca (Linnaeus, 1758)	566	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Cetacea	733	Delphinidae	5314	Orcinus	2440482	Orcinus orca	2440483	DD
4834526	Leptictis Leidy, 1869	4834526	Leptictis Leidy, 1869	4	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Pilosa	1494	Leptictidae	3239371	Leptictis	4834526			
7905336	Urocitellus richardsonii (Sabine, 1822)	7905336	Urocitellus richardsonii (Sabine, 1822)	1193	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Urocitellus	4827933	Urocitellus richardsonii	7905336	LC
7988148	Microtus serpens Merriam, 1897	2438661	Microtus oregoni (Bachman, 1839)	8	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Microtus	2438591	Microtus oregoni	2438661	
8507338	Chronoperates paradoxus Fox et al., 1992	8507338	Chronoperates paradoxus Fox et al., 1992	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Chronoperatidae	4831460	Chronoperates	4831461	Chronoperates paradoxus	8507338	
1459	Rodentia	1459	Rodentia	231	ORDER	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459							
2440546	Stenella Gray, 1866	2440546	Stenella Gray, 1866	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Cetacea	733	Delphinidae	5314	Stenella	2440546			
4970556	Hendryomeryx esulcatus (Cope, 1889)	9270517	Leptomeryx esulcatus (Cope, 1889)	218	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Leptomerycidae	4834682	Leptomeryx	4834683	Leptomeryx esulcatus	9270517	
4971415	Mytonomeryx scotti Gazin, 1955	4971415	Mytonomeryx scotti Gazin, 1955	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Bunomerycidae	4834715	Mytonomeryx	4834717	Mytonomeryx scotti	4971415	
4972239	Mytonolagus petersoni Burke, 1934	4972239	Mytonolagus petersoni Burke, 1934	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Lagomorpha	785	Leporidae	9379	Mytonolagus	4825740	Mytonolagus petersoni	4972239	
4972865	Schizodontomys harkseni (Macdonald, 1970)	9535849	Grangerimus harkseni (Macdonald, 1970)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Geomyidae	9437	Schizodontomys	4827866	Grangerimus harkseni	9535849	
9139288	Zapus princeps kootenayensis Anderson, 1932	2439473	Zapus princeps J.A.Allen, 1893	75	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Dipodidae	9435	Zapus	2439466	Zapus princeps	2439473	
2436006	Sorex palustris Richardson, 1828	2436006	Sorex palustris Richardson, 1828	545	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Soricomorpha	803	Soricidae	5534	Sorex	2435935	Sorex palustris	2436006	LC
2440948	Cervus Linnaeus, 1758	2440948	Cervus Linnaeus, 1758	9	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Cervidae	5298	Cervus	2440948			
3240331	Caprina Wagner, 1844	2441009	Naemorhedus C.H.Smith, 1827	3	GENUS	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Bovidae	9614	Naemorhedus	2441009			
4263716	Marmota monax ignava (Bangs, 1899)	4263716	Marmota monax ignava (Bangs, 1899)	28	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Marmota	2437364	Marmota monax	2437368	
4266438	Myotis lucifugus carissima Thomas, 1904	4266438	Myotis lucifugus carissima Thomas, 1904	32	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368	Myotis	2432384	Myotis lucifugus	2432406	
4833395	Daphoenus Leidy, 1853	4833395	Daphoenus Leidy, 1853	7	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Amphicyonidae	3240054	Daphoenus	4833395			
4970780	Praeovibos priscus Staudinger, 1908	4970780	Praeovibos priscus Staudinger, 1908	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Bovidae	9614	Praeovibos	4834954	Praeovibos priscus	4970780	
7059428	Lepus townsendii townsendii	7059428	Lepus townsendii townsendii	12	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Lagomorpha	785	Leporidae	9379	Lepus	2436691	Lepus townsendii	2436705	
9681	Ursidae	9681	Ursidae	3	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Ursidae	9681					
4264271	Glaucomys sabrinus zaphaeus (Osgood, 1905)	4264271	Glaucomys sabrinus zaphaeus (Osgood, 1905)	8	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Glaucomys	2437330	Glaucomys sabrinus	2437331	
4835395	Bothriodon Aymard, 1848	4835395	Bothriodon Aymard, 1848	2	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Anthracotheriidae	3240403	Bothriodon	4835395			
4972908	Peridiomys borealis (Storer, 1970)	4972908	Peridiomys borealis (Storer, 1970)	29	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Geomyidae	9437	Peridiomys	4827873	Peridiomys borealis	4972908	
4974286	Oxyprimus erikseni Van Valen, 1978	4974286	Oxyprimus erikseni Van Valen, 1978	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Arctocyonidae	3239418	Oxyprimus	4829848	Oxyprimus erikseni	4974286	
5218858	Martes pennanti columbiana Goldman, 1935	10570926	Pekania pennanti columbiana (Goldman, 1935)	141	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Pekania	4833759	Pekania pennanti	8631083	
7193857	Plecotus townsendii townsendii	6163667	Corynorhinus townsendii townsendii	5	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368	Corynorhinus	2432583	Corynorhinus townsendii	2432479	
3239960	Apatemyidae	3239960	Apatemyidae	2	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Afrosoricida	828	Apatemyidae	3239960					
4833454	Cynodesmus Scott, 1893	4833454	Cynodesmus Scott, 1893	2	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Canidae	9701	Cynodesmus	4833454			
6163979	Lontra canadensis mira (Goldman, 1935)	6163979	Lontra canadensis mira (Goldman, 1935)	121	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Lontra	2433726	Lontra canadensis	2433727	
8483643	Domninoides storeri Russell, 1976	4971918	Domninoides valentinensis Reed, 1962	13	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Soricomorpha	803	Talpidae	9469	Domninoides	4831045	Domninoides valentinensis	4971918	
9972836	BOLD:AAD6375	9972836	BOLD:AAD6375	5	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Lontra	2433726	Lontra canadensis	2433727	
2432425	Myotis californicus (Audubon & Bachman, 1842)	2432425	Myotis californicus (Audubon & Bachman, 1842)	36	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368	Myotis	2432384	Myotis californicus	2432425	LC
2436188	Scapanus orarius True, 1896	2436188	Scapanus orarius True, 1896	80	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Soricomorpha	803	Talpidae	9469	Scapanus	2436187	Scapanus orarius	2436188	LC
4827481	Uintasorex Matthew, 1909	4827481	Uintasorex Matthew, 1909	2	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Microsyopidae	4827478	Uintasorex	4827481			
4973158	Megasminthus tiheni Klingener, 1966	4973158	Megasminthus tiheni Klingener, 1966	117	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Dipodidae	9435	Megasminthus	4829239	Megasminthus tiheni	4973158	
