code,gbifname,gbifid,equal
Callistomys_pictus,Callistomys pictus,4263000,true
Myotis_bechsteinii,Myotis bechsteinii,2432427,true
Equus_quagga,Equus quagga,2440892,true
Lutreolina_crassicaudata,Lutreolina crassicaudata,2439988,true
Plecotus_kolombatovici,Plecotus kolombatovici,5739445,true
Thylamys_cinderella,Thylamys cinderella,2439913,true
Elephantulus_rufescens,Elephantulus rufescens,2440848,true
Arvicanthis_abyssinicus,Arvicanthis abyssinicus,2438915,true
Pteropus_livingstonii,Pteropus livingstonii,5218694,true
Rhynchocyon_chrysopygus,Rhynchocyon chrysopygus,5220103,true
Heteromys_catopterius,Heteromys catopterius,7984579,true
Thylamys_pallidior,Thylamys pallidior,2439916,true
Petaurista_petaurista,Petaurista petaurista,5219691,true
Elephantulus_myurus,Elephantulus myurus,2440855,true
Mirounga_leonina,Mirounga leonina,2434814,true
Myopterus_daubentonii,Myopterus daubentonii,5218710,true
Tamias_obscurus,Tamias obscurus,2437424,true
Ctenomys_leucodon,Ctenomys leucodon,2439637,true
Herpailurus_yagouaroundi,Puma yagouaroundi,2435146,false
Talpa_davidiana,Talpa davidiana,2436158,true
Budorcas_taxicolor,Budorcas taxicolor,2441046,true
Petrogale_xanthopus,Petrogale xanthopus,2440122,true
Myotis_midastactus,Myotis midastactus,7887226,true
Murexia_naso,Phascomurexia naso,2435412,false
Paraechinus_aethiopicus,Paraechinus aethiopicus,2437145,true
Chalinolobus_picatus,Chalinolobus picatus,2432291,true
Nesotragus_moschatus,Neotragus moschatus,2441071,false
Monodelphis_handleyi,Monodelphis handleyi,8905929,true
Isolobodon_montanus,Isolobodon montanus,2437655,true
Pteropus_fundatus,Pteropus fundatus,5218651,true
Sicista_kazbegica,Sicista kazbegica,2439450,true
Chelemys_delfini,Chelemys delfini,4265144,true
Spalax_ehrenbergi,Spalax ehrenbergi,4264694,true
Cryptotis_equatoris,Cryptotis equatoris,5219501,true
Pseudochirulus_larvatus,Pseudochirulus larvatus,2440095,true
Trichys_fasciculata,Trichys fasciculata,2439429,true
Rheomys_mexicanus,Rheomys mexicanus,2439349,true
Transandinomys_talamancae,Transandinomys talamancae,5786979,true
Histiotus_alienus,Histiotus alienus,2432302,true
Tursiops_aduncus,Tursiops aduncus,2440455,true
Giraffa_camelopardalis,Giraffa camelopardalis,2441205,true
Lonchophylla_handleyi,Lonchophylla handleyi,2433225,true
Komodomys_rintjanus,Komodomys rintjanus,2438460,true
Punomys_lemminus,Punomys lemminus,2438863,true
Pseudochirulus_forbesi,Pseudochirulus forbesi,2440086,true
Galemys_pyrenaicus,Galemys pyrenaicus,5219516,true
Tamias_cinereicollis,Tamias cinereicollis,2437443,true
Rattus_villosissimus,Rattus villosissimus,2439256,true
Philantomba_maxwellii,Philantomba maxwellii,7261459,true
Mirza_coquereli,Mirza coquereli,4266974,true
Acerodon_humilis,Acerodon humilis,5218706,true
Pseudomys_shortridgei,Pseudomys shortridgei,5219793,true
Crocidura_fumosa,Crocidura fumosa,2435745,true
Megaloglossus_woermanni,Megaloglossus woermanni,2432799,true
Leimacomys_buettneri,Leimacomys buettneri,2438372,true
Propithecus_deckenii,Propithecus deckenii,7528726,true
Dobsonia_praedatrix,Dobsonia praedatrix,2432821,true
Carollia_manu,Carollia manu,5787391,true
Isothrix_negrensis,Isothrix negrensis,4262992,true
Callosciurus_prevostii,Callosciurus prevostii,2437397,true
Peromyscus_leucopus,Peromyscus leucopus,2438019,true
Rhinolophus_clivosus,Rhinolophus clivosus,2432669,true
Mops_leucostigma,Mops leucostigma,4266488,true
Phyllostomus_latifolius,Phyllostomus latifolius,2433282,true
Eptesicus_kobayashii,Eptesicus kobayashii,2432364,true
Phalanger_vestitus,Phalanger vestitus,2440275,true
Chlorocebus_aethiops,Chlorocebus aethiops,2436566,true
Suncus_zeylanicus,Suncus zeylanicus,2435505,true
Tragulus_javanicus,Tragulus javanicus,5220187,true
Perognathus_longimembris,Perognathus longimembris,2439563,true
Glaucomys_volans,Glaucomys volans,2437338,true
Rhynchomeles_prattorum,Rhynchomeles prattorum,2435315,true
Crocidura_maquassiensis,Crocidura maquassiensis,2435686,true
Crocidura_ludia,Crocidura ludia,2435608,true
Praomys_obscurus,Praomys obscurus,4264877,true
Sorex_minutissimus,Sorex minutissimus,2435959,true
Leopoldamys_neilli,Leopoldamys neilli,2437927,true
Sminthopsis_ooldea,Sminthopsis ooldea,2435396,true
Lepus_americanus,Lepus americanus,2436794,true
Paraxerus_poensis,Paraxerus poensis,2437344,true
Hipposideros_calcaratus,Hipposideros calcaratus,5218568,true
Xenothrix_mcgregori,Xenothrix mcgregori,4827327,true
Praomys_coetzeei,Praomys coetzeei,9218659,true
Apomys_banahao,Apomys banahao,9166382,true
Juscelinomys_guaporensis,Juscelinomys guaporensis,2438364,true
Miniopterus_petersoni,Miniopterus petersoni,5787702,true
Lophuromys_medicaudatus,Lophuromys medicaudatus,2437670,true
Pteropus_rodricensis,Pteropus rodricensis,5218645,true
Crocidura_longipes,Crocidura longipes,2435673,true
Geocapromys_columbianus,Geocapromys columbianus,4828181,true
Taeromys_hamatus,Taeromys hamatus,2438558,true
Handleyomys_melanotis,Oryzomys melanotis,2438072,false
Bunolagus_monticularis,Bunolagus monticularis,2436681,true
Genetta_poensis,Genetta poensis,5219354,true
Urocitellus_canus,Urocitellus canus,7548484,true
Gerbillus_rupicola,Dipodillus rupicola,4264991,false
Bettongia_lesueur,Bettongia lesueur,2440023,true
Scotophilus_dinganii,Scotophilus dinganii,5218529,true
Mico_argentatus,Mico argentatus,5786456,true
Elephantulus_brachyrhynchus,Elephantulus brachyrhynchus,2440856,true
Sus_bucculentus,Sus bucculentus,2441217,true
Allactaga_sibirica,Allactaga sibirica,2439490,true
Ammodillus_imbellis,Ammodillus imbellis,2438331,true
Thomasomys_paramorum,Thomasomys paramorum,2439175,true
Kobus_kob,Kobus kob,5220161,true
Dendromus_lovati,Dendromus lovati,5219768,true
Equus_kiang,Equus kiang,2440887,true
Mops_demonstrator,Mops demonstrator,2433071,true
Abrothrix_sanborni,Abrothrix sanborni,4265091,true
Myotis_altarium,Myotis altarium,2432407,true
Saimiri_vanzolinii,Saimiri vanzolinii,2436660,true
Apomys_insignis,Apomys insignis,2438429,true
Sorex_bendirii,Sorex bendirii,2436038,true
Melursus_ursinus,Melursus ursinus,2433395,true
Nyctimene_aello,Nyctimene aello,5218630,true
Allactodipus_bobrinskii,Allactodipus bobrinskii,2439459,true
Tamias_canipes,Tamias canipes,2437423,true
Microcebus_marohita,Microcebus marohita,8188054,true
Meriones_tamariscinus,Meriones tamariscinus,5219727,true
Pithecheir_parvus,Pithecheir parvus,5219810,true
Mus_famulus,Mus famulus,2438778,true
Mammelomys_lanosus,Mammelomys lanosus,4264954,true
Myosorex_rumpii,Myosorex rumpii,2435923,true
Maxomys_pagensis,Maxomys pagensis,2438853,true
Procyon_pygmaeus,Procyon pygmaeus,5218818,true
Sylvilagus_dicei,Sylvilagus dicei,2436906,true
Cacajao_melanocephalus,Cacajao melanocephalus,2436409,true
Hyosciurus_ileile,Hyosciurus ileile,2437238,true
Oligoryzomys_fulvescens,Oligoryzomys fulvescens,2438276,true
Crocidura_ansellorum,Crocidura ansellorum,2435610,true
Funisciurus_congicus,Funisciurus congicus,2437412,true
Microgale_brevicaudata,Microgale brevicaudata,2432136,true
Microtus_richardsoni,Microtus richardsoni,2438626,true
Peromyscus_guatemalensis,Peromyscus guatemalensis,2437968,true
Apomys_aurorae,Apomys aurorae,9061385,true
Batomys_russatus,Batomys russatus,4264816,true
Sylvisorex_camerunensis,Sylvisorex camerunensis,2435805,true
Herpestes_flavescens,Galerella flavescens,5219130,false
Hipposideros_crumeniferus,Hipposideros crumeniferus,5218590,true
Alouatta_sara,Alouatta sara,2436651,true
Crocidura_tenuis,Crocidura tenuis,2435549,true
Lepilemur_seali,Lepilemur seali,5786423,true
Megalomys_luciae,Megalomys luciae,5219830,true
Ctenomys_steinbachi,Ctenomys steinbachi,2439634,true
Hybomys_univittatus,Hybomys univittatus,2439071,true
Tylomys_mirae,Tylomys mirae,2438539,true
Pipistrellus_macrotis,Hypsugo macrotis,4266292,false
Akodon_polopi,Akodon polopi,8050916,true
Cercocebus_atys,Cercocebus atys,7262035,true
Arabitragus_jayakari,Hemitragus jayakari,5220173,false
Neotomodon_alstoni,Neotomodon alstoni,2439083,true
Hylomys_megalotis,Hylomys megalotis,2437168,true
Calomyscus_mystax,Calomyscus mystax,2439352,true
Microgale_pusilla,Microgale pusilla,2432125,true
Bos_frontalis,Bos frontalis,2441025,true
Galagoides_thomasi,Galagoides thomasi,4827709,true
Stenocephalemys_griseicauda,Stenocephalemys griseicauda,2439017,true
Crocidura_maxi,Crocidura maxi,2435604,true
Ovis_nivicola,Ovis nivicola,2441120,true
Delomys_altimontanus,Delomys altimontanus,8021064,true
Madoqua_piacentinii,Madoqua piacentinii,2441000,true
Melomys_howi,Melomys howi,4264968,true
Hylomyscus_aeta,Hylomyscus aeta,2439337,true
Melomys_talaudium,Melomys talaudium,4264970,true
Saguinus_midas,Saguinus midas,2436468,true
Grammomys_dryas,Grammomys dryas,2439198,true
Microtus_transcaspicus,Microtus transcaspicus,2438611,true
Tonatia_saurophila,Tonatia saurophila,7261667,true
Philetor_brachypterus,Philetor brachypterus,2432281,true
Vernaya_fulva,Vernaya fulva,2439129,true
Reithrodontomys_bakeri,Reithrodontomys bakeri,5786875,true
Ailuropoda_melanoleuca,Ailuropoda melanoleuca,2433399,true
Reithrodontomys_raviventris,Reithrodontomys raviventris,2437867,true
Pogonomys_macrourus,Pogonomys macrourus,2438513,true
Phyllonycteris_poeyi,Phyllonycteris poeyi,2433304,true
Acerodon_leucotis,Acerodon leucotis,5218707,true
Catopuma_temminckii,Catopuma temminckii,2435094,true
Pipistrellus_permixtus,Pipistrellus permixtus,5218480,true
Cercopithecus_diana,Cercopithecus diana,5219576,true
Cerradomys_maracajuensis,Cerradomys maracajuensis,5786902,true
Rousettus_celebensis,Rousettus celebensis,2432951,true
Thryonomys_gregorianus,Thryonomys gregorianus,2437635,true
Oryzorictes_tetradactylus,Oryzorictes tetradactylus,2432111,true
Tarsius_lariang,Tarsius lariang,5786490,true
Salpingotus_kozlovi,Salpingotus kozlovi,2439498,true
Myotis_chinensis,Myotis chinensis,2432403,true
Saccopteryx_canescens,Saccopteryx canescens,5218729,true
Uromys_neobritannicus,Uromys neobritannicus,4264975,true
Sorex_araneus,Sorex araneus,8316400,true
Rhinolophus_sedulus,Rhinolophus sedulus,2432643,true
Baiyankamys_shawmayeri,Baiyankamys shawmayeri,5786676,true
Scotophilus_marovaza,Scotophilus marovaza,5787655,true
Viverra_megaspila,Viverra megaspila,5219333,true
Crocidura_grandiceps,Crocidura grandiceps,2435664,true
Crocidura_bottegi,Crocidura bottegi,2435638,true
Pseudomys_gouldii,Pseudomys gouldii,5219787,true
Genetta_servalina,Genetta servalina,5219342,true
Eremitalpa_granti,Eremitalpa granti,2432155,true
Kerivoula_lanosa,Kerivoula lanosa,2432558,true
Otomys_laminatus,Otomys laminatus,5219873,true
Laephotis_angolensis,Laephotis angolensis,2432307,true
Colobus_satanas,Colobus satanas,5963046,true
Phoca_largha,Phoca largha,2434791,true
Diclidurus_scutatus,Diclidurus scutatus,2433091,true
Pipistrellus_aero,Pipistrellus aero,5218461,true
Hesperoptenus_gaskelli,Hesperoptenus gaskelli,2432530,true
Microtus_gerbei,Microtus gerbei,2438662,true
Rattus_mollicomulus,Rattus mollicomulus,2439260,true
Oecomys_sydandersoni,Oecomys sydandersoni,7486448,true
Phyllotis_definitus,Phyllotis definitus,5219763,true
Vicugna_pacos,Vicugna pacos,7515593,true
Propithecus_tattersalli,Propithecus tattersalli,5219528,true
Tylomys_fulviventer,Tylomys fulviventer,2438534,true
Crocidura_bottegoides,Crocidura bottegoides,2435619,true
Thallomys_paedulcus,Thallomys paedulcus,2437942,true
Idiurus_zenkeri,Idiurus zenkeri,2439362,true
Urogale_everetti,Urogale everetti,2436324,true
Pipistrellus_rueppellii,Pipistrellus rueppellii,7261833,true
Eliurus_carletoni,Eliurus carletoni,10712421,true
Parotomys_littledalei,Parotomys littledalei,2438855,true
Cricetulus_tibetanus,Cricetulus tibetanus,5786839,true
Dobsonia_anderseni,Dobsonia anderseni,4265728,true
Ziphius_cavirostris,Ziphius cavirostris,2440369,true
Rattus_fuscipes,Rattus fuscipes,2439233,true
Myomyscus_brockmani,Myomyscus brockmani,4264892,true
Orthogeomys_hispidus,Orthogeomys hispidus,2439406,true
Hybomys_planifrons,Hybomys planifrons,2439072,true
Apomys_magnus,Apomys magnus,9220595,true
Equus_caballus,Equus caballus,2440886,true
Saguinus_oedipus,Saguinus oedipus,2436469,true
Hipposideros_beatus,Hipposideros beatus,5218602,true
Bibimys_chacoensis,Bibimys chacoensis,2439030,true
Neusticomys_ferreirai,Neusticomys ferreirai,5786903,true
Microcebus_tavaratra,Microcebus tavaratra,4266975,true
Didelphis_imperfecta,Didelphis imperfecta,2439929,true
Paramelomys_gressitti,Paramelomys gressitti,4264866,true
Mormopterus_minutus,Mormopterus minutus,2433050,true
Otolemur_crassicaudatus,Otolemur crassicaudatus,8978926,true
Ctenomys_budini,Ctenomys budini,4263398,true
Thomasomys_popayanus,Thomasomys popayanus,4265165,true
Syconycteris_australis,Syconycteris australis,2432982,true
Callithrix_penicillata,Callithrix penicillata,5219541,true
Chaetodipus_fallax,Chaetodipus fallax,2439579,true
Ctenomys_torquatus,Ctenomys torquatus,2439610,true
Jaculus_blanfordi,Jaculus blanfordi,5219897,true
Pongo_abelii,Pongo abelii,5707420,true
Akodon_juninensis,Akodon juninensis,2437918,true
Setonix_brachyurus,Setonix brachyurus,2440110,true
Myotis_diminutus,Myotis diminutus,7997685,true
Meriones_hurrianae,Meriones hurrianae,5219718,true
Chlorocebus_djamdjamensis,Chlorocebus djamdjamensis,4267124,true
Presbytis_melalophos,Presbytis melalophos,5219561,true
Phalanger_matabiru,Phalanger matabiru,2440277,true
Cephalophus_leucogaster,Cephalophus leucogaster,2441167,true
Rattus_nativitatis,Rattus nativitatis,2439273,true
Phoniscus_aerosa,Phoniscus aerosa,4266272,true
Neotoma_magister,Neotoma magister,2438458,true
Lagenorhynchus_obscurus,Lagenorhynchus obscurus,5220077,true
Sorex_roboratus,Sorex roboratus,2436004,true
Murina_recondita,Murina recondita,5733775,true
Peromyscus_fraterculus,Peromyscus fraterculus,4265103,true
Eliurus_grandidieri,Eliurus grandidieri,4263421,true
Rhinolophus_denti,Rhinolophus denti,2432651,true
Bos_taurus,Bos taurus,2441022,true
Cynopterus_titthaecheilus,Cynopterus titthaecheilus,2432833,true
Pipistrellus_vordermanni,Hypsugo vordermanni,4266287,false
Semnopithecus_dussumieri,Semnopithecus hypoleucos,4267224,false
Crocidura_flavescens,Crocidura flavescens,9177524,true
Tarsomys_echinatus,Tarsomys echinatus,2438755,true
Neusticomys_venezuelae,Neusticomys venezuelae,2437742,true
Eptesicus_gobiensis,Eptesicus gobiensis,7261813,true
Dactylopsila_trivirgata,Dactylopsila trivirgata,2440033,true
Crocidura_xantippe,Crocidura xantippe,2435547,true
Hyosciurus_heinrichi,Hyosciurus heinrichi,2437239,true
Bettongia_tropica,Bettongia tropica,2440024,true
Emballonura_alecto,Emballonura alecto,2433121,true
Lonchophylla_robusta,Lonchophylla robusta,2433224,true
Microtus_montebelli,Microtus montebelli,2438676,true
Otomops_madagascariensis,Otomops madagascariensis,4266495,true
Pteropus_mariannus,Pteropus mariannus,5218697,true
Rattus_losea,Rattus losea,2439258,true
Peromyscus_melanotis,Peromyscus melanotis,2437974,true
Cheirogaleus_sibreei,Cheirogaleus sibreei,4266969,true
Acomys_airensis,Acomys airensis,4264831,true
Globicephala_melas,Globicephala melas,2440596,true
Orthogeomys_cherriei,Orthogeomys cherriei,2439403,true
Mammelomys_rattoides,Mammelomys rattoides,4264955,true
Leopardus_jacobita,Leopardus jacobitus,2434979,false
Mazama_bororo,Mazama bororo,5706281,true
Grammomys_gigas,Grammomys gigas,2439205,true
Dermanura_rava,Artibeus rava,9466252,false
Sorex_asper,Sorex asper,2436076,true
Erinaceus_concolor,Erinaceus concolor,5219624,true
Nycteris_grandis,Nycteris grandis,5218616,true
Orthogeomys_grandis,Orthogeomys grandis,2439402,true
Mesechinus_dauuricus,Mesechinus dauuricus,2437143,true
Mastacomys_fuscus,Mastacomys fuscus,4264849,true
Petaurus_gracilis,Petaurus gracilis,2440041,true
Crocidura_virgata,Crocidura virgata,2435606,true
Crocidura_russula,Crocidura russula,2435654,true
Kerivoula_myrella,Kerivoula myrella,2432559,true
Urocitellus_parryii,Urocitellus parryii,8303143,true
Lasiurus_xanthinus,Lasiurus xanthinus,5218541,true
Stenocephalemys_ruppi,Stenocephalemys ruppi,4264995,true
Petauroides_volans,Petauroides volans,2440068,true
Sorex_pribilofensis,Sorex pribilofensis,2436095,true
Muntiacus_reevesi,Muntiacus reevesi,2440946,true
Callosciurus_baluensis,Callosciurus baluensis,2437398,true
Neacomys_minutus,Neacomys minutus,4265057,true
Zygogeomys_trichopus,Zygogeomys trichopus,2439380,true
Pteropus_dasymallus,Pteropus dasymallus,5218670,true
Uromys_boeadii,Uromys boeadii,4264974,true
Dobsonia_emersa,Dobsonia emersa,2432830,true
Gerbillurus_paeba,Gerbillurus paeba,2438751,true
Thomasomys_vestitus,Thomasomys vestitus,2439171,true
Neotoma_bunkeri,Neotoma bunkeri,2438434,true
Cryptotis_lacertosus,Cryptotis lacertosus,8840117,true
Coleura_afra,Coleura afra,2433088,true
Nyctinomops_kalinowskii,Mormopterus kalinowskii,2433055,false
Ondatra_zibethicus,Ondatra zibethicus,5219858,true
Microcebus_myoxinus,Microcebus myoxinus,4266979,true
Crocidura_monticola,Crocidura monticola,2435731,true
Myotis_hajastanicus,Myotis hajastanicus,4266457,true
Pteropus_ornatus,Pteropus ornatus,5218684,true
Meriones_arimalius,Meriones arimalius,5219723,true
Hipposideros_vittatus,Macronycteris vittatus,10838777,false
Syconycteris_carolinae,Syconycteris carolinae,2432983,true
Sminthopsis_douglasi,Sminthopsis douglasi,2435406,true
Cynomops_mexicanus,Cynomops mexicanus,4266504,true
Hylomys_suillus,Hylomys suillus,2437169,true
Semnopithecus_ajax,Semnopithecus ajax,4267222,true
Paradipus_ctenodactylus,Paradipus ctenodactylus,2439437,true
Sminthopsis_crassicaudata,Sminthopsis crassicaudata,2435393,true
Miniopterus_paululus,Miniopterus paululus,7261851,true
Aotus_trivirgatus,Aotus trivirgatus,5219590,true
Eliomys_munbyanus,Eliomys munbyanus,4262915,true
Steatomys_jacksoni,Steatomys jacksoni,2438738,true
Crocidura_silacea,Crocidura silacea,2435536,true
Capra_ibex,Capra ibex,2441055,true
Praomys_degraaffi,Praomys degraaffi,4264876,true
Eothenomys_proditor,Eothenomys proditor,2438896,true
Dusicyon_australis,Dusicyon australis,2434452,true
Calomyscus_elburzensis,Calomyscus elburzensis,4264682,true
Sorex_preblei,Sorex preblei,2435996,true
Marmota_vancouverensis,Marmota vancouverensis,2437365,true
Oxymycterus_hispidus,Oxymycterus hispidus,2438935,true
Tarsius_syrichta,Carlito syrichta,8008808,false
Myosorex_gnoskei,Myosorex gnoskei,9060227,true
Kunsia_tomentosus,Kunsia tomentosus,2438945,true
Liberiictis_kuhni,Liberiictis kuhni,2434308,true
Allactaga_elater,Allactaga elater,2439489,true
Gerbilliscus_boehmi,Gerbilliscus boehmi,4264950,true
Bos_javanicus,Bos javanicus,2441027,true
Crocidura_nimbasilvanus,Crocidura nimbasilvanus,10417999,true
Myodes_californicus,Myodes californicus,5706763,true
Ailurops_ursinus,Ailurops ursinus,5219990,true
Scotonycteris_bergmansi,Scotonycteris bergmansi,9063965,true
Aotus_brumbacki,Aotus brumbacki,5219593,true
Ammospermophilus_harrisii,Ammospermophilus harrisii,2437568,true
Prometheomys_schaposchnikowi,Prometheomys schaposchnikowi,2438887,true
Callospermophilus_madrensis,Callospermophilus madrensis,8228292,true
Dermanura_bogotensis,Artibeus bogotensis,8219932,false
Pseudohydromys_patriciae,Pseudohydromys patriciae,8190299,true
Delphinapterus_leucas,Delphinapterus leucas,5220003,true
Pipistrellus_stenopterus,Pipistrellus stenopterus,5218460,true
Sapajus_nigritus,Sapajus nigritus,7519053,true
Hipposideros_stenotis,Doryrhina stenotis,10678268,false
