from,to,score_normal,score,pair,int
Neovison vison,Microtus oeconomus,0.98275,1.0,false,false
Neovison vison,Microtus oregoni,0.9654,1.0,false,false
Neovison vison,Microtus pennsylvanicus,0.87675,1.0,false,false
Neovison vison,Microtus pinetorum,0.99255,1.0,false,false
Neovison vison,Microtus richardsoni,0.98405,1.0,false,false
Neovison vison,Microtus townsendii,0.99895,1.0,false,false
Neovison vison,Microtus xanthognathus,0.92985,1.0,false,false
Neovison vison,Mus musculus,0.85445,1.0,false,false
Neovison vison,Myodes gapperi,0.97475,1.0,false,false
Neovison vison,Myodes rutilus,0.90755,1.0,false,false
Neovison vison,Ondatra zibethicus,0.9484,1.0,false,false
Neovison vison,Phenacomys intermedius,0.9271,1.0,false,false
Neovison vison,Phenacomys ungava,0.9162,1.0,false,false
Neovison vison,Sorex arcticus,0.97365,1.0,false,false
Neovison vison,Sorex haydeni,0.8918,1.0,false,false
Neovison vison,Sorex hoyi,0.9925,1.0,false,false
Neovison vison,Sorex maritimensis,0.9976,1.0,false,false
Neovison vison,Sorex merriami,0.9556,1.0,false,false
Neovison vison,Sorex trowbridgii,0.9877,1.0,false,false
Neovison vison,Sorex tundrensis,0.96135,1.0,false,false
Neovison vison,Synaptomys borealis,0.94415,1.0,false,false
Neovison vison,Synaptomys cooperi,0.8868,1.0,false,false
Puma concolor,Microtus montanus,0.7829,1.0,false,false
Puma concolor,Microtus oregoni,0.83975,1.0,false,false
Puma concolor,Microtus townsendii,0.84585,1.0,false,false
Taxidea taxus,Lemmiscus curtatus,0.76365,1.0,false,false
Taxidea taxus,Lemmus trimucronatus,0.9317,1.0,false,false
Taxidea taxus,Microtus chrotorrhinus,0.77975,1.0,false,false
Taxidea taxus,Microtus longicaudus,0.9144,1.0,false,false
Taxidea taxus,Microtus miurus,0.96535,1.0,false,false
Taxidea taxus,Microtus oeconomus,0.99415,1.0,false,false
Taxidea taxus,Microtus pinetorum,0.90105,1.0,false,false
Taxidea taxus,Microtus richardsoni,0.85285,1.0,false,false
Taxidea taxus,Microtus townsendii,0.9994,1.0,false,false
Taxidea taxus,Microtus xanthognathus,0.78835,1.0,false,false
Taxidea taxus,Myodes gapperi,0.78505,1.0,false,false
Taxidea taxus,Sorex arcticus,0.98575,1.0,false,false
Taxidea taxus,Sorex bendirii,0.76205,1.0,false,false
Taxidea taxus,Sorex haydeni,0.9174,1.0,false,false
Taxidea taxus,Sorex hoyi,0.98775,1.0,false,false
Taxidea taxus,Sorex maritimensis,0.99995,1.0,false,false
Taxidea taxus,Sorex merriami,0.9691,1.0,false,false
Taxidea taxus,Sorex palustris,0.754,1.0,false,false
Taxidea taxus,Sorex trowbridgii,0.98515,1.0,false,false
Taxidea taxus,Sorex tundrensis,0.9545,1.0,false,false
Taxidea taxus,Sorex ugyunak,0.75515,1.0,false,false
Taxidea taxus,Synaptomys borealis,0.8597,1.0,false,false
Taxidea taxus,Synaptomys cooperi,0.7923,1.0,false,false
Urocyon cinereoargenteus,Castor canadensis,0.9999,1.0,false,false
Urocyon cinereoargenteus,Cynomys ludovicianus,0.81625,1.0,false,false
Urocyon cinereoargenteus,Dicrostonyx groenlandicus,0.8773,1.0,false,false
Urocyon cinereoargenteus,Dicrostonyx hudsonius,0.87245,1.0,false,false
Urocyon cinereoargenteus,Dicrostonyx nunatakensis,0.83,1.0,false,false
Urocyon cinereoargenteus,Dicrostonyx richardsoni,0.8535,1.0,false,false
Urocyon cinereoargenteus,Lemmiscus curtatus,0.86025,1.0,false,false
Urocyon cinereoargenteus,Lemmus trimucronatus,0.9505,1.0,false,false
Urocyon cinereoargenteus,Lepus americanus,0.99995,1.0,false,false
Urocyon cinereoargenteus,Lepus arcticus,0.9481,1.0,false,false
Urocyon cinereoargenteus,Lepus townsendii,0.93045,1.0,false,false
Urocyon cinereoargenteus,Marmota flaviventris,0.7943,1.0,false,false
Urocyon cinereoargenteus,Marmota vancouverensis,0.89835,1.0,false,false
Urocyon cinereoargenteus,Microtus chrotorrhinus,0.8749,1.0,false,false
Urocyon cinereoargenteus,Microtus longicaudus,0.9801,1.0,false,false
Urocyon cinereoargenteus,Microtus miurus,0.9842,1.0,false,false
Urocyon cinereoargenteus,Microtus montanus,0.98355,1.0,false,false
Urocyon cinereoargenteus,Microtus ochrogaster,0.85105,1.0,false,false
Urocyon cinereoargenteus,Microtus oregoni,0.9997,1.0,false,false
Urocyon cinereoargenteus,Microtus pennsylvanicus,0.9258,1.0,false,false
Urocyon cinereoargenteus,Microtus pinetorum,0.98195,1.0,false,false
Urocyon cinereoargenteus,Microtus richardsoni,0.9569,1.0,false,false
Urocyon cinereoargenteus,Microtus townsendii,0.96745,1.0,false,false
Urocyon cinereoargenteus,Microtus xanthognathus,0.8861,1.0,false,false
Urocyon cinereoargenteus,Myodes gapperi,0.9313,1.0,false,false
Urocyon cinereoargenteus,Myodes rutilus,0.8449,1.0,false,false
Urocyon cinereoargenteus,Napaeozapus insignis,0.892,1.0,false,false
Urocyon cinereoargenteus,Ochotona collaris,0.88385,1.0,false,false
Urocyon cinereoargenteus,Ochotona princeps,0.87325,1.0,false,false
Urocyon cinereoargenteus,Ondatra zibethicus,0.79055,1.0,false,false
Urocyon cinereoargenteus,Phenacomys intermedius,0.9067,1.0,false,false
Urocyon cinereoargenteus,Phenacomys ungava,0.89165,1.0,false,false
Urocyon cinereoargenteus,Poliocitellus franklinii,0.783,1.0,false,false
Urocyon cinereoargenteus,Scalopus aquaticus,0.78525,1.0,false,false
Urocyon cinereoargenteus,Sorex arcticus,0.98185,1.0,false,false
Urocyon cinereoargenteus,Sorex haydeni,0.8573,1.0,false,false
Urocyon cinereoargenteus,Sorex hoyi,0.996,1.0,false,false
Urocyon cinereoargenteus,Sorex maritimensis,1.0,1.0,false,false
Urocyon cinereoargenteus,Sorex merriami,0.82725,1.0,false,false
Urocyon cinereoargenteus,Sorex trowbridgii,0.9377,1.0,false,false
Urocyon cinereoargenteus,Sorex tundrensis,0.9277,1.0,false,false
Urocyon cinereoargenteus,Synaptomys borealis,0.8675,1.0,false,false
Urocyon cinereoargenteus,Synaptomys cooperi,0.7976,1.0,false,false
Urocyon cinereoargenteus,Tamias amoenus,0.9748,1.0,false,false
Urocyon cinereoargenteus,Tamias townsendii,0.99795,1.0,false,false
Urocyon cinereoargenteus,Urocitellus columbianus,0.787,1.0,false,false
Urocyon cinereoargenteus,Urocitellus parryii,0.82005,1.0,false,false
Urocyon cinereoargenteus,Urocitellus richardsonii,0.78365,1.0,false,false
Urocyon cinereoargenteus,Zapus hudsonius,0.8517,1.0,false,false
Ursus americanus,Lemmus trimucronatus,0.79435,1.0,false,false
Ursus americanus,Microtus longicaudus,0.80685,1.0,false,false
Ursus americanus,Microtus miurus,0.815,1.0,false,false
Ursus americanus,Microtus pinetorum,0.7967,1.0,false,false
Ursus americanus,Microtus richardsoni,0.77605,1.0,false,false
Ursus americanus,Microtus townsendii,0.8672,1.0,false,false
Ursus americanus,Mus musculus,0.70135,1.0,false,false
Ursus americanus,Myodes gapperi,0.73865,1.0,false,false
Ursus americanus,Myodes rutilus,0.69365,1.0,false,false
Ursus americanus,Ondatra zibethicus,0.78405,1.0,false,false
Ursus americanus,Phenacomys intermedius,0.74405,1.0,false,false
Ursus americanus,Phenacomys ungava,0.73935,1.0,false,false
Ursus americanus,Synaptomys borealis,0.74775,1.0,false,false
Ursus americanus,Synaptomys cooperi,0.706,1.0,false,false
Ursus arctos,Cervus elaphus,0.84825,1.0,true,true
Ursus arctos,Dama dama,0.72535,1.0,true,true
Ursus arctos,Dama mesopotamica,0.86895,1.0,false,false
Ursus arctos,Dicrostonyx groenlandicus,0.879,1.0,false,false
Ursus arctos,Dicrostonyx hudsonius,0.8205,1.0,false,false
Ursus arctos,Dicrostonyx nunatakensis,0.8113,1.0,false,false
Ursus arctos,Dicrostonyx richardsoni,0.8333,1.0,false,false
Ursus arctos,Lemmus trimucronatus,0.8311,1.0,false,false
Ursus arctos,Microtus longicaudus,0.8745,1.0,false,false
Ursus arctos,Microtus miurus,0.8654,1.0,false,false
Ursus arctos,Microtus montanus,0.8191,1.0,false,false
Ursus arctos,Microtus oeconomus,0.84465,1.0,true,true
Ursus arctos,Microtus oregoni,0.84585,1.0,false,false
Ursus arctos,Microtus pennsylvanicus,0.75825,1.0,false,false
Ursus arctos,Microtus pinetorum,0.87745,1.0,false,false
Ursus arctos,Microtus richardsoni,0.86175,1.0,false,false
Ursus arctos,Microtus townsendii,0.88125,1.0,false,false
Ursus arctos,Microtus xanthognathus,0.72395,1.0,false,false
Ursus arctos,Myodes gapperi,0.83635,1.0,false,false
Ursus arctos,Myodes rutilus,0.7712,1.0,true,true
Ursus arctos,Odocoileus hemionus,0.8793,1.0,false,false
Ursus arctos,Odocoileus virginianus,0.9245,1.0,false,false
Ursus arctos,Ondatra zibethicus,0.8542,1.0,false,false
Ursus arctos,Oreamnos americanus,0.7298,1.0,false,false
Ursus arctos,Ovibos moschatus,0.9096,1.0,false,false
Ursus arctos,Ovis canadensis,0.9148,1.0,false,false
Ursus arctos,Ovis dalli,0.74,1.0,false,false
Ursus arctos,Phenacomys intermedius,0.80755,1.0,false,false
Ursus arctos,Phenacomys ungava,0.79695,1.0,false,false
Ursus arctos,Rangifer tarandus,0.7441,1.0,true,true
Ursus arctos,Synaptomys borealis,0.76985,1.0,false,false
Ursus arctos,Tamias amoenus,0.8169,1.0,false,false
Ursus maritimus,Cervus elaphus,0.7965,1.0,true,false
Ursus maritimus,Dama mesopotamica,0.81465,1.0,false,false
Ursus maritimus,Dicrostonyx groenlandicus,0.81795,1.0,false,false
Ursus maritimus,Dicrostonyx hudsonius,0.77255,1.0,false,false
Ursus maritimus,Dicrostonyx nunatakensis,0.76555,1.0,false,false
Ursus maritimus,Dicrostonyx richardsoni,0.7834,1.0,false,false
Ursus maritimus,Lemmus trimucronatus,0.78285,1.0,false,false
Ursus maritimus,Microtus longicaudus,0.8198,1.0,false,false
Ursus maritimus,Microtus miurus,0.8098,1.0,false,false
Ursus maritimus,Microtus montanus,0.77175,1.0,false,false
Ursus maritimus,Microtus oeconomus,0.77465,1.0,true,false
Ursus maritimus,Microtus oregoni,0.79185,1.0,false,false
Ursus maritimus,Microtus pinetorum,0.8225,1.0,false,false
Ursus maritimus,Microtus richardsoni,0.80965,1.0,false,false
Ursus maritimus,Microtus townsendii,0.81715,1.0,false,false
Ursus maritimus,Myodes gapperi,0.7919,1.0,false,false
Ursus maritimus,Odocoileus hemionus,0.8282,1.0,false,false
Ursus maritimus,Odocoileus virginianus,0.8648,1.0,false,false
Ursus maritimus,Ondatra zibethicus,0.80095,1.0,false,false
Ursus maritimus,Ovibos moschatus,0.8503,1.0,false,false
Ursus maritimus,Ovis canadensis,0.8538,1.0,false,false
Ursus maritimus,Phenacomys intermedius,0.7637,1.0,false,false
Ursus maritimus,Phenacomys ungava,0.75245,1.0,false,false
Ursus maritimus,Tamias amoenus,0.7603,1.0,false,false
Vulpes lagopus,Castor canadensis,1.0,1.0,false,false
Vulpes lagopus,Cynomys ludovicianus,0.9092,1.0,false,false
Vulpes lagopus,Dicrostonyx groenlandicus,0.98575,1.0,false,false
Vulpes lagopus,Dicrostonyx hudsonius,0.9551,1.0,false,false
Vulpes lagopus,Dicrostonyx nunatakensis,0.9371,1.0,false,false
Vulpes lagopus,Dicrostonyx richardsoni,0.95745,1.0,false,false
Vulpes lagopus,Lemmiscus curtatus,0.91065,1.0,false,false
Vulpes lagopus,Lemmus trimucronatus,0.98315,1.0,false,false
Vulpes lagopus,Lepus americanus,1.0,1.0,false,false
Vulpes lagopus,Lepus arcticus,0.9873,1.0,false,false
Vulpes lagopus,Lepus europaeus,0.7955,1.0,true,false
Vulpes lagopus,Lepus townsendii,0.98095,1.0,false,false
Vulpes lagopus,Marmota caligata,0.79215,1.0,false,false
Vulpes lagopus,Marmota flaviventris,0.837,1.0,false,false
Vulpes lagopus,Marmota monax,0.79035,1.0,false,false
Vulpes lagopus,Marmota vancouverensis,0.93005,1.0,false,false
Vulpes lagopus,Microtus chrotorrhinus,0.9222,1.0,false,false
Vulpes lagopus,Microtus longicaudus,0.99645,1.0,false,false
Vulpes lagopus,Microtus miurus,0.9972,1.0,false,false
Vulpes lagopus,Microtus montanus,0.9924,1.0,false,false
Vulpes lagopus,Microtus ochrogaster,0.89675,1.0,false,false
Vulpes lagopus,Microtus oeconomus,0.9493,1.0,true,true
Vulpes lagopus,Microtus oregoni,0.9998,1.0,false,false
Vulpes lagopus,Microtus pennsylvanicus,0.94815,1.0,false,false
Vulpes lagopus,Microtus pinetorum,0.99695,1.0,false,false
Vulpes lagopus,Microtus richardsoni,0.99115,1.0,false,false
Vulpes lagopus,Microtus townsendii,0.9972,1.0,false,false
Vulpes lagopus,Microtus xanthognathus,0.92925,1.0,false,false
Vulpes lagopus,Mus musculus,0.8455,1.0,true,false
Vulpes lagopus,Mustela frenata,0.8677,1.0,false,false
Vulpes lagopus,Myodes gapperi,0.9809,1.0,false,false
Vulpes lagopus,Myodes rutilus,0.93015,1.0,true,true
Vulpes lagopus,Napaeozapus insignis,0.96845,1.0,false,false
Vulpes lagopus,Neovison vison,0.7852,1.0,false,false
Vulpes lagopus,Ochotona collaris,0.94595,1.0,false,false
Vulpes lagopus,Ochotona princeps,0.9396,1.0,false,false
Vulpes lagopus,Ondatra zibethicus,0.93295,1.0,false,false
Vulpes lagopus,Phenacomys intermedius,0.96505,1.0,false,false
Vulpes lagopus,Phenacomys ungava,0.9563,1.0,false,false
Vulpes lagopus,Poliocitellus franklinii,0.88565,1.0,false,false
Vulpes lagopus,Scalopus aquaticus,0.85365,1.0,false,false
Vulpes lagopus,Scapanus townsendii,0.7888,1.0,false,false
Vulpes lagopus,Sorex arcticus,0.9896,1.0,false,false
Vulpes lagopus,Sorex haydeni,0.911,1.0,false,false
Vulpes lagopus,Sorex hoyi,0.99925,1.0,false,false
Vulpes lagopus,Sorex maritimensis,1.0,1.0,false,false
Vulpes lagopus,Sorex merriami,0.94645,1.0,false,false
Vulpes lagopus,Sorex trowbridgii,0.99685,1.0,false,false
Vulpes lagopus,Sorex tundrensis,0.9718,1.0,true,true
Vulpes lagopus,Sylvilagus transitionalis,0.78915,1.0,false,false
Vulpes lagopus,Synaptomys borealis,0.92555,1.0,false,false
Vulpes lagopus,Synaptomys cooperi,0.85775,1.0,false,false
Vulpes lagopus,Tamias amoenus,0.9953,1.0,false,false
Vulpes lagopus,Tamias townsendii,0.99895,1.0,false,false
Vulpes lagopus,Urocitellus columbianus,0.8161,1.0,false,false
Vulpes lagopus,Urocitellus parryii,0.8507,1.0,false,false
Vulpes lagopus,Urocitellus richardsonii,0.8121,1.0,false,false
Vulpes lagopus,Zapus hudsonius,0.965,1.0,false,false
Vulpes lagopus,Zapus princeps,0.8172,1.0,false,false
Vulpes lagopus,Zapus trinotatus,0.8944,1.0,false,false
Vulpes velox,Castor canadensis,0.9967,1.0,false,false
Vulpes velox,Cynomys ludovicianus,0.8316,1.0,false,false
Vulpes velox,Dicrostonyx groenlandicus,0.98225,1.0,false,false
Vulpes velox,Dicrostonyx hudsonius,0.9571,1.0,false,false
Vulpes velox,Dicrostonyx nunatakensis,0.9473,1.0,false,false
Vulpes velox,Dicrostonyx richardsoni,0.96165,1.0,false,false
Vulpes velox,Lemmiscus curtatus,0.91,1.0,false,false
Vulpes velox,Lemmus trimucronatus,0.971,1.0,false,false
Vulpes velox,Lepus americanus,0.9994,1.0,false,false
Vulpes velox,Lepus arcticus,0.96555,1.0,false,false
Vulpes velox,Lepus europaeus,0.7647,1.0,false,false
Vulpes velox,Lepus townsendii,0.9579,1.0,false,false
Vulpes velox,Marmota vancouverensis,0.86775,1.0,false,false
Vulpes velox,Microtus chrotorrhinus,0.92225,1.0,false,false
Vulpes velox,Microtus longicaudus,0.9885,1.0,false,false
Vulpes velox,Microtus miurus,0.98885,1.0,false,false
Vulpes velox,Microtus montanus,0.96905,1.0,false,false
Vulpes velox,Microtus ochrogaster,0.90235,1.0,false,false
Vulpes velox,Microtus oeconomus,0.8369,1.0,false,false
Vulpes velox,Microtus oregoni,0.9932,1.0,false,false
Vulpes velox,Microtus pennsylvanicus,0.9079,1.0,false,false
Vulpes velox,Microtus pinetorum,0.9901,1.0,false,false
Vulpes velox,Microtus richardsoni,0.9711,1.0,false,false
Vulpes velox,Microtus townsendii,0.96405,1.0,false,false
Vulpes velox,Microtus xanthognathus,0.93,1.0,false,false
Vulpes velox,Mus musculus,0.7859,1.0,false,false
Vulpes velox,Mustela frenata,0.81515,1.0,false,false
Vulpes velox,Myodes gapperi,0.972,1.0,false,false
Vulpes velox,Myodes rutilus,0.9122,1.0,false,false
Vulpes velox,Napaeozapus insignis,0.89455,1.0,false,false
Vulpes velox,Ochotona collaris,0.934,1.0,false,false
Vulpes velox,Ochotona princeps,0.92175,1.0,false,false
Vulpes velox,Ondatra zibethicus,0.8824,1.0,false,false
Vulpes velox,Phenacomys intermedius,0.92835,1.0,false,false
Vulpes velox,Phenacomys ungava,0.9177,1.0,false,false
Vulpes velox,Poliocitellus franklinii,0.8039,1.0,false,false
Vulpes velox,Scalopus aquaticus,0.78175,1.0,false,false
Vulpes velox,Sorex arcticus,0.98445,1.0,false,false
Vulpes velox,Sorex haydeni,0.896,1.0,false,false
Vulpes velox,Sorex hoyi,0.99645,1.0,false,false
Vulpes velox,Sorex maritimensis,0.99995,1.0,false,false
Vulpes velox,Sorex merriami,0.8927,1.0,false,false
Vulpes velox,Sorex trowbridgii,0.9341,1.0,false,false
Vulpes velox,Sorex tundrensis,0.9569,1.0,false,false
Vulpes velox,Synaptomys borealis,0.90465,1.0,false,false
Vulpes velox,Synaptomys cooperi,0.83785,1.0,false,false
Vulpes velox,Tamias amoenus,0.9655,1.0,false,false
Vulpes velox,Tamias townsendii,0.98755,1.0,false,false
Vulpes velox,Urocitellus columbianus,0.76305,1.0,false,false
Vulpes velox,Urocitellus parryii,0.7909,1.0,false,false
Vulpes velox,Zapus hudsonius,0.877,1.0,false,false
Vulpes velox,Zapus trinotatus,0.7925,1.0,false,false
Vulpes vulpes,Castor canadensis,0.9895,1.0,false,false
Vulpes vulpes,Cynomys ludovicianus,0.87915,1.0,false,false
Vulpes vulpes,Dicrostonyx groenlandicus,0.9681,1.0,false,false
Vulpes vulpes,Dicrostonyx hudsonius,0.94155,1.0,false,false
Vulpes vulpes,Dicrostonyx nunatakensis,0.92875,1.0,false,false
Vulpes vulpes,Dicrostonyx richardsoni,0.94385,1.0,false,false
Vulpes vulpes,Ictidomys tridecemlineatus,0.7601,1.0,false,false
Vulpes vulpes,Lemmiscus curtatus,0.89025,1.0,false,false
Vulpes vulpes,Lemmus trimucronatus,0.96645,1.0,false,false
Vulpes vulpes,Lepus americanus,0.9917,1.0,false,false
Vulpes vulpes,Lepus arcticus,0.9494,1.0,false,false
Vulpes vulpes,Lepus europaeus,0.7457,1.0,true,true
Vulpes vulpes,Lepus townsendii,0.9336,1.0,false,false
Vulpes vulpes,Marmota caligata,0.7431,1.0,false,false
Vulpes vulpes,Marmota flaviventris,0.7933,1.0,false,false
Vulpes vulpes,Marmota monax,0.7469,1.0,false,false
Vulpes vulpes,Marmota vancouverensis,0.8772,1.0,false,false
Vulpes vulpes,Microtus chrotorrhinus,0.90245,1.0,false,false
Vulpes vulpes,Microtus longicaudus,0.9849,1.0,false,false
Vulpes vulpes,Microtus miurus,0.9842,1.0,false,false
Vulpes vulpes,Microtus montanus,0.9251,1.0,false,false
Vulpes vulpes,Microtus ochrogaster,0.87645,1.0,false,false
Vulpes vulpes,Microtus oeconomus,0.8826,1.0,true,true
Vulpes vulpes,Microtus oregoni,0.94765,1.0,false,false
Vulpes vulpes,Microtus pennsylvanicus,0.85695,1.0,false,false
Vulpes vulpes,Microtus pinetorum,0.98635,1.0,false,false
Vulpes vulpes,Microtus richardsoni,0.96875,1.0,false,false
Vulpes vulpes,Microtus townsendii,0.971,1.0,false,false
Vulpes vulpes,Microtus xanthognathus,0.9092,1.0,false,false
Vulpes vulpes,Mus musculus,0.8044,1.0,true,true
Vulpes vulpes,Mustela frenata,0.89405,1.0,false,false
Vulpes vulpes,Myodes gapperi,0.9667,1.0,false,false
Vulpes vulpes,Myodes rutilus,0.9174,1.0,true,true
Vulpes vulpes,Napaeozapus insignis,0.9516,1.0,false,false
Vulpes vulpes,Neovison vison,0.83855,1.0,false,false
Vulpes vulpes,Ochotona collaris,0.89545,1.0,false,false
Vulpes vulpes,Ochotona princeps,0.8818,1.0,false,false
Vulpes vulpes,Ondatra zibethicus,0.93345,1.0,false,false
Vulpes vulpes,Phenacomys intermedius,0.94405,1.0,false,false
Vulpes vulpes,Phenacomys ungava,0.93455,1.0,false,false
Vulpes vulpes,Poliocitellus franklinii,0.8623,1.0,false,false
Vulpes vulpes,Scalopus aquaticus,0.76765,1.0,false,false
Vulpes vulpes,Sorex arcticus,0.95995,1.0,false,false
Vulpes vulpes,Sorex haydeni,0.8756,1.0,false,false
Vulpes vulpes,Sorex hoyi,0.97775,1.0,false,false
Vulpes vulpes,Sorex maritimensis,0.9927,1.0,false,false
Vulpes vulpes,Sorex merriami,0.914,1.0,false,false
Vulpes vulpes,Sorex trowbridgii,0.8852,1.0,false,false
Vulpes vulpes,Sorex tundrensis,0.92365,1.0,true,true
Vulpes vulpes,Sorex ugyunak,0.72925,1.0,false,false
Vulpes vulpes,Sylvilagus transitionalis,0.7389,1.0,false,false
Vulpes vulpes,Synaptomys borealis,0.9137,1.0,false,false
Vulpes vulpes,Synaptomys cooperi,0.8481,1.0,false,false
Vulpes vulpes,Tamias amoenus,0.9808,1.0,false,false
Vulpes vulpes,Tamias townsendii,0.97305,1.0,false,false
Vulpes vulpes,Urocitellus columbianus,0.76465,1.0,false,false
Vulpes vulpes,Urocitellus parryii,0.7945,1.0,false,false
